State_Name,Assembly_No,Constituency_No,Year,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Maharashtra,13,11,2019,1,CHAUDHARI SHIRISH MADHUKARRAO,M,INC,77941,60,GEN,203396,293382,RAVER,GEN,JALGAON,KHANDESH,10,69.33,38.32,no,15609,7.67,3.45,National Party,3482,TRUE,4,INC,3482,RAVER,TRUE,TRUE,2,FALSE,FALSE,TRUE,Post Graduate,Politics,Ex MLA,Agriculture,,State Assembly Election (AE)
Maharashtra,13,11,2019,2,HARIBHAU MADHAV JAWALE,M,BJP,62332,66,GEN,203396,293382,RAVER,GEN,JALGAON,KHANDESH,10,69.33,30.65,no,17491,8.6,3.45,National Party,1605,TRUE,4,BJP,1605,RAVER,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,11,2019,3,ANIL CHABILDAS CHAWADARI,M,IND,44841,50,GEN,203396,293382,RAVER,GEN,JALGAON,KHANDESH,10,69.33,22.05,no,38134,18.75,3.45,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,11,2019,4,HAJI SAYAD MUSHTAK SAYAD KAMARUDDIN,M,VBA,6707,38,GEN,203396,293382,RAVER,GEN,JALGAON,KHANDESH,10,69.33,3.3,yes,3162,1.55,3.45,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,11,2019,5,VIVEK DEVIDAS THAKARE (BAPU DHOBI),M,AIMIM,3545,43,GEN,203396,293382,RAVER,GEN,JALGAON,KHANDESH,10,69.33,1.74,yes,852,0.42,3.45,State-based Party (Other State),706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Maharashtra,13,11,2019,6,GAYASODDIN SADARODDIN KAZI,M,IND,2693,65,GEN,203396,293382,RAVER,GEN,JALGAON,KHANDESH,10,69.33,1.32,yes,747,0.37,3.45,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,11,2019,7,NOTA,,NOTA,1946,,,203396,293382,RAVER,GEN,JALGAON,KHANDESH,10,69.33,0.96,,613,0.3,3.45,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,11,2019,8,D. D. WANI (PHOTOGRAPHER),M,IND,1333,54,GEN,203396,293382,RAVER,GEN,JALGAON,KHANDESH,10,69.33,0.66,yes,229,0.11,3.45,Independents,10809,TRUE,2,IND,10809,RAVER,TRUE,TRUE,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,11,2019,9,SANTOSH MADHUKAR DHIVARE,M,BSP,1104,30,SC,203396,293382,RAVER,GEN,JALGAON,KHANDESH,10,69.33,0.54,yes,611,0.3,3.45,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,11,2019,10,RAJARAM MADHAV SONAR,M,IND,493,74,GEN,203396,293382,RAVER,GEN,JALGAON,KHANDESH,10,69.33,0.24,yes,32,0.02,3.45,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Maharashtra,13,11,2019,11,SANJAY HAMID TADVI,M,IND,461,40,ST,203396,293382,RAVER,GEN,JALGAON,KHANDESH,10,69.33,0.23,yes,0,0,3.45,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Maharashtra,13,12,2019,1,Sanjay Waman Sawkare,M,BJP,81689,50,SC,150654,307797,BHUSAWAL,SC,JALGAON,KHANDESH,12,48.95,54.22,no,53014,35.19,2.86,National Party,1605,TRUE,3,BJP,1605,BHUSAWAL,TRUE,TRUE,3,FALSE,TRUE,TRUE,Others,Politics,MLA,,,State Assembly Election (AE)
Maharashtra,13,12,2019,2,Dr. Madhu Rajesh Manawatkar,F,IND,28675,44,SC,150654,307797,BHUSAWAL,SC,JALGAON,KHANDESH,12,48.95,19.03,no,8430,5.6,2.86,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,Liberal Profession or Professional,Doctor,State Assembly Election (AE)
Maharashtra,13,12,2019,3,Jagan Deoram Sonawane,M,NCP,20245,48,SC,150654,307797,BHUSAWAL,SC,JALGAON,KHANDESH,12,48.95,13.44,yes,13377,8.88,2.86,State-based Party,5792,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Maharashtra,13,12,2019,4,Sunil Dada Surwade,M,VBA,6868,37,SC,150654,307797,BHUSAWAL,SC,JALGAON,KHANDESH,12,48.95,4.56,yes,3591,2.38,2.86,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,College Professor or Lecturer,,,State Assembly Election (AE)
Maharashtra,13,12,2019,5,NOTA,,NOTA,3277,,,150654,307797,BHUSAWAL,SC,JALGAON,KHANDESH,12,48.95,2.18,,1120,0.74,2.86,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,12,2019,6,Gita Prashant Khachane,F,IND,2157,27,SC,150654,307797,BHUSAWAL,SC,JALGAON,KHANDESH,12,48.95,1.43,yes,62,0.04,2.86,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,Household,,,State Assembly Election (AE)
Maharashtra,13,12,2019,7,Nilesh Amrut Suralkar,M,MNS,2095,32,SC,150654,307797,BHUSAWAL,SC,JALGAON,KHANDESH,12,48.95,1.39,yes,523,0.35,2.86,Local Party,11633,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Contractor,,,State Assembly Election (AE)
Maharashtra,13,12,2019,8,Satish Bhika Ghule,M,IND,1572,47,SC,150654,307797,BHUSAWAL,SC,JALGAON,KHANDESH,12,48.95,1.04,yes,602,0.4,2.86,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Maharashtra,13,12,2019,9,Rakesh Sahebrao Wakade,M,BSP,970,34,SC,150654,307797,BHUSAWAL,SC,JALGAON,KHANDESH,12,48.95,0.64,yes,53,0.04,2.86,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,12,2019,10,Yamuna Dagadu Rote,F,IND,917,65,SC,150654,307797,BHUSAWAL,SC,JALGAON,KHANDESH,12,48.95,0.61,yes,35,0.02,2.86,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Other,,,,State Assembly Election (AE)
Maharashtra,13,12,2019,11,Kailash Gopal Ghule,M,IUML,882,40,SC,150654,307797,BHUSAWAL,SC,JALGAON,KHANDESH,12,48.95,0.59,yes,76,0.05,2.86,State-based Party (Other State),3952,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Maharashtra,13,12,2019,12,Ajay Jivram Ingle,M,BMUP,806,25,SC,150654,307797,BHUSAWAL,SC,JALGAON,KHANDESH,12,48.95,0.54,yes,305,0.2,2.86,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Student,,,,State Assembly Election (AE)
Maharashtra,13,12,2019,13,Nilesh Raju Devghatole,M,IND,501,30,SC,150654,307797,BHUSAWAL,SC,JALGAON,KHANDESH,12,48.95,0.33,yes,0,0,2.86,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,13,2019,1,Suresh Damu Bhole (Rajumama),M,BJP,113310,54,GEN,182127,401328,JALGAON CITY,GEN,JALGAON,KHANDESH,13,45.38,62.21,no,64846,35.6,2.17,National Party,1605,TRUE,2,BJP,1605,JALGAON CITY,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Business,Real Estate or Builder or Developer or Construction,Agriculture,,State Assembly Election (AE)
Maharashtra,13,13,2019,2,Abhishek shantaram patil,M,NCP,48464,33,GEN,182127,401328,JALGAON CITY,GEN,JALGAON,KHANDESH,13,45.38,26.61,no,42134,23.13,2.17,State-based Party,5792,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,13,2019,3,Shafi A. Nabi Shaikh,M,VBA,6330,65,GEN,182127,401328,JALGAON CITY,GEN,JALGAON,KHANDESH,13,45.38,3.48,yes,1332,0.73,2.17,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,13,2019,4,NOTA,,NOTA,4998,,,182127,401328,JALGAON CITY,GEN,JALGAON,KHANDESH,13,45.38,2.74,,1517,0.83,2.17,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,13,2019,5,Adv. Jamil Abdul Rauf Deshpande,M,MNS,3481,51,GEN,182127,401328,JALGAON CITY,GEN,JALGAON,KHANDESH,13,45.38,1.91,yes,2267,1.24,2.17,Local Party,11633,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Maharashtra,13,13,2019,6,Ashok Shridhar Shimpi,M,BSP,1214,50,GEN,182127,401328,JALGAON CITY,GEN,JALGAON,KHANDESH,13,45.38,0.67,yes,45,0.02,2.17,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,13,2019,7,Shivram Magar Patil,M,IND,1169,61,GEN,182127,401328,JALGAON CITY,GEN,JALGAON,KHANDESH,13,45.38,0.64,yes,260,0.14,2.17,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,,,State Assembly Election (AE)
Maharashtra,13,13,2019,8,Vandana Prabhakar Patil,F,MAHKRS,909,53,GEN,182127,401328,JALGAON CITY,GEN,JALGAON,KHANDESH,13,45.38,0.5,yes,408,0.22,2.17,Local Party,11376,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,Household,,,State Assembly Election (AE)
Maharashtra,13,13,2019,9,Lalit (BANTY) Gaurishankar Sharma,M,IND,501,35,GEN,182127,401328,JALGAON CITY,GEN,JALGAON,KHANDESH,13,45.38,0.28,yes,81,0.04,2.17,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,13,2019,10,ANIL PITAMBAR WAGH (SIR),M,IND,420,49,SC,182127,401328,JALGAON CITY,GEN,JALGAON,KHANDESH,13,45.38,0.23,yes,30,0.02,2.17,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Salaried Work or Employed,,,,State Assembly Election (AE)
Maharashtra,13,13,2019,11,Prof. Dr. ASHISH S. JADHAV (HAPPY MIRROR),M,IND,390,36,GEN,182127,401328,JALGAON CITY,GEN,JALGAON,KHANDESH,13,45.38,0.21,yes,16,0.01,2.17,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Education,College Professor or Lecturer,,,State Assembly Election (AE)
Maharashtra,13,13,2019,12,Maya Budha Ahire,F,IND,374,37,SC,182127,401328,JALGAON CITY,GEN,JALGAON,KHANDESH,13,45.38,0.21,yes,10,0.01,2.17,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,13,2019,13,Gokul Ramesh Chavan,M,IND,364,30,SC,182127,401328,JALGAON CITY,GEN,JALGAON,KHANDESH,13,45.38,0.2,yes,161,0.09,2.17,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,13,2019,14,Surwade Gaurav Damodar,M,BMUP,203,35,SC,182127,401328,JALGAON CITY,GEN,JALGAON,KHANDESH,13,45.38,0.11,yes,0,0,2.17,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,14,2019,1,GULABRAO RAGHUNATH PATIL,M,SHS,105795,53,GEN,198363,315672,JALGAON RURAL,GEN,JALGAON,KHANDESH,11,62.84,53.33,no,46729,23.56,2.63,State-based Party,18691,TRUE,6,SHS,18691,JALGAON RURAL,TRUE,TRUE,4,FALSE,TRUE,TRUE,12th Pass,Business,,Salaried Work or Employed,,State Assembly Election (AE)
Maharashtra,13,14,2019,2,ATTARADE CHANDRASHEKHAR PRAKASH,M,IND,59066,42,GEN,198363,315672,JALGAON RURAL,GEN,JALGAON,KHANDESH,11,62.84,29.78,no,41104,20.72,2.63,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Maharashtra,13,14,2019,3,PUSHPA DNYANESHWAR MAHAJAN,F,NCP,17962,45,GEN,198363,315672,JALGAON RURAL,GEN,JALGAON,KHANDESH,11,62.84,9.06,yes,12132,6.12,2.63,State-based Party,5792,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,14,2019,4,DESHMUKH JITENDRA BABURAO (RAVI BHAU),M,IND,5830,47,GEN,198363,315672,JALGAON RURAL,GEN,JALGAON,KHANDESH,11,62.84,2.94,yes,3195,1.61,2.63,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,14,2019,5,MUKUNDA ANANDA ROTE,M,MNS,2635,40,GEN,198363,315672,JALGAON RURAL,GEN,JALGAON,KHANDESH,11,62.84,1.33,yes,253,0.13,2.63,Local Party,11633,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,14,2019,6,NOTA,,NOTA,2382,,,198363,315672,JALGAON RURAL,GEN,JALGAON,KHANDESH,11,62.84,1.2,,1020,0.51,2.63,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,14,2019,7,PRADIP BHIMRAO MOTIRAYA,M,IND,1362,30,SC,198363,315672,JALGAON RURAL,GEN,JALGAON,KHANDESH,11,62.84,0.69,yes,233,0.12,2.63,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,14,2019,8,SAMBHAJI KADU KOLI,M,IND,1129,35,GEN,198363,315672,JALGAON RURAL,GEN,JALGAON,KHANDESH,11,62.84,0.57,yes,224,0.11,2.63,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,14,2019,9,SANJAY PANNALAL BAVISKAR (KOLI),M,BSP,905,41,GEN,198363,315672,JALGAON RURAL,GEN,JALGAON,KHANDESH,11,62.84,0.46,yes,276,0.14,2.63,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,14,2019,10,DILIP RAJARAM PATIL (KADGAONKAR),M,PWPI,629,62,GEN,198363,315672,JALGAON RURAL,GEN,JALGAON,KHANDESH,11,62.84,0.32,yes,272,0.14,2.63,Local Party,12019,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,14,2019,11,LAXMAN GANGARAM PATIL (LUCKY TAILOR),M,IND,357,56,GEN,198363,315672,JALGAON RURAL,GEN,JALGAON,KHANDESH,11,62.84,0.18,yes,46,0.02,2.63,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,14,2019,12,SONAWANE ISHWAR UTTAM,M,IND,311,41,ST,198363,315672,JALGAON RURAL,GEN,JALGAON,KHANDESH,11,62.84,0.16,yes,0,0,2.63,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,Workshop or Small Manufacturer,,,State Assembly Election (AE)
Maharashtra,13,15,2019,1,Anil Bhaidas Patil,M,NCP,93757,51,GEN,184906,293648,AMALNER,GEN,JALGAON,KHANDESH,7,62.97,50.71,no,8594,4.65,2.13,State-based Party,5792,TRUE,2,BJP,1605,AMALNER,TRUE,FALSE,1,TRUE,FALSE,FALSE,Post Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,15,2019,2,Shirish Dada Hiralal Chaudhari,M,BJP,85163,49,GEN,184906,293648,AMALNER,GEN,JALGAON,KHANDESH,7,62.97,46.06,no,83254,45.03,2.13,National Party,1605,TRUE,2,IND,10809,AMALNER,TRUE,FALSE,1,FALSE,TRUE,TRUE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,15,2019,3,Shravan Dharma Vanjari,M,VBA,1909,44,GEN,184906,293648,AMALNER,GEN,JALGAON,KHANDESH,7,62.97,1.03,yes,406,0.22,2.13,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,15,2019,4,NOTA,,NOTA,1503,,,184906,293648,AMALNER,GEN,JALGAON,KHANDESH,7,62.97,0.81,,442,0.24,2.13,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,15,2019,5,Anil (Daji) Bhaidas Patil,M,IND,1061,38,GEN,184906,293648,AMALNER,GEN,JALGAON,KHANDESH,7,62.97,0.57,yes,533,0.29,2.13,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,15,2019,6,Ankalesh Machindra Patil,M,MNS,528,43,GEN,184906,293648,AMALNER,GEN,JALGAON,KHANDESH,7,62.97,0.29,yes,30,0.02,2.13,Local Party,11633,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,15,2019,7,Ramkrishna Vijay Bansode (Bhaiyasaheb),M,BSP,498,35,SC,184906,293648,AMALNER,GEN,JALGAON,KHANDESH,7,62.97,0.27,yes,11,0.01,2.13,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,15,2019,8,Sandip Yuvraj Patil,M,IND,487,30,GEN,184906,293648,AMALNER,GEN,JALGAON,KHANDESH,7,62.97,0.26,yes,0,0,2.13,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,16,2019,1,CHIMANRAO RUPCHAND PATIL,M,SHS,82650,69,GEN,178375,280441,ERANDOL,GEN,JALGAON,KHANDESH,8,63.61,46.33,no,18002,10.09,2.78,State-based Party,18691,TRUE,6,SHS,18691,ERANDOL,TRUE,TRUE,3,FALSE,FALSE,TRUE,Post Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,16,2019,2,ANNASAHEB DR. SATISH BHASKARRAO PATIL,M,NCP,64648,61,GEN,178375,280441,ERANDOL,GEN,JALGAON,KHANDESH,8,63.61,36.24,no,40061,22.46,2.78,State-based Party,5792,TRUE,6,NCP,5792,ERANDOL,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate Professional,Business,,,,State Assembly Election (AE)
Maharashtra,13,16,2019,3,SHIROLE GOVIND EKNATH,M,IND,24587,57,GEN,178375,280441,ERANDOL,GEN,JALGAON,KHANDESH,8,63.61,13.78,yes,22284,12.49,2.78,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,16,2019,4,GAUTAM MADHUKAR PAWAR,M,VBA,2303,41,GEN,178375,280441,ERANDOL,GEN,JALGAON,KHANDESH,8,63.61,1.29,yes,308,0.17,2.78,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,16,2019,5,NOTA,,NOTA,1995,,,178375,280441,ERANDOL,GEN,JALGAON,KHANDESH,8,63.61,1.12,,1202,0.67,2.78,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,16,2019,6,RAHUL RAGHUNATH PATIL,M,IND,793,30,GEN,178375,280441,ERANDOL,GEN,JALGAON,KHANDESH,8,63.61,0.44,yes,158,0.09,2.78,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Social Work,,State Assembly Election (AE)
Maharashtra,13,16,2019,7,SANJAY LAXMAN LOKHANDE,M,BSP,635,48,GEN,178375,280441,ERANDOL,GEN,JALGAON,KHANDESH,8,63.61,0.36,yes,129,0.07,2.78,State-based Party (Other State),16651,TRUE,2,BSP,16651,JAMNER,FALSE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,16,2019,8,PROF. PRATAPRAO RAMDAS PAWAR,M,IND,506,68,GEN,178375,280441,ERANDOL,GEN,JALGAON,KHANDESH,8,63.61,0.28,yes,248,0.14,2.78,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,,,,State Assembly Election (AE)
Maharashtra,13,16,2019,9,ABASAHEB CHIMANRAO PATIL,M,IND,258,40,GEN,178375,280441,ERANDOL,GEN,JALGAON,KHANDESH,8,63.61,0.14,yes,0,0,2.78,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,17,2019,1,Mangesh Ramesh Chavan,M,BJP,86515,36,GEN,217953,345660,CHALISGAON,GEN,JALGAON,KHANDESH,8,63.05,39.69,no,4287,1.97,3.03,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,12th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,17,2019,2,Deshmukh Rajiv Anil,M,NCP,82228,48,GEN,217953,345660,CHALISGAON,GEN,JALGAON,KHANDESH,8,63.05,37.73,no,43799,20.1,3.03,State-based Party,5792,TRUE,3,NCP,5792,CHALISGAON,TRUE,TRUE,1,FALSE,FALSE,TRUE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,17,2019,3,Morsing Gopa Rathod,M,VBA,38429,45,GEN,217953,345660,CHALISGAON,GEN,JALGAON,KHANDESH,8,63.05,17.63,no,33812,15.51,3.03,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,17,2019,4,Dr.Vinod Murlidhar Kotkar,M,IND,4617,42,GEN,217953,345660,CHALISGAON,GEN,JALGAON,KHANDESH,8,63.05,2.12,yes,2940,1.35,3.03,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,Agriculture,,State Assembly Election (AE)
Maharashtra,13,17,2019,5,NOTA,,NOTA,1677,,,217953,345660,CHALISGAON,GEN,JALGAON,KHANDESH,8,63.05,0.77,,278,0.13,3.03,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,17,2019,6,Rakesh Lalchand Jadhav,M,MNS,1399,62,GEN,217953,345660,CHALISGAON,GEN,JALGAON,KHANDESH,8,63.05,0.64,yes,98,0.04,3.03,Local Party,11633,TRUE,2,MNS,11633,CHALISGAON,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Business,,,,State Assembly Election (AE)
Maharashtra,13,17,2019,7,Onkar Pitambar Kedar,M,BSP,1301,38,SC,217953,345660,CHALISGAON,GEN,JALGAON,KHANDESH,8,63.05,0.6,yes,296,0.14,3.03,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,17,2019,8,Vinod Madhav Sonawane,M,IND,1005,61,SC,217953,345660,CHALISGAON,GEN,JALGAON,KHANDESH,8,63.05,0.46,yes,223,0.1,3.03,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Maharashtra,13,17,2019,9,Umesh Prakash Karpe,M,IND,782,37,GEN,217953,345660,CHALISGAON,GEN,JALGAON,KHANDESH,8,63.05,0.36,yes,0,0,3.03,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Maharashtra,13,18,2019,1,Kishor Appa Patil,M,SHS,75699,49,GEN,201417,315444,PACHORA,GEN,JALGAON,KHANDESH,7,63.85,37.58,no,2084,1.03,3.12,State-based Party,18691,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,18,2019,2,Amol Panditrao Shinde,M,IND,73615,41,GEN,201417,315444,PACHORA,GEN,JALGAON,KHANDESH,7,63.85,36.55,no,28654,14.23,3.12,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,Real Estate or Builder or Developer or Construction,Agriculture,,State Assembly Election (AE)
Maharashtra,13,18,2019,3,Dilip Onkar Wagh,M,NCP,44961,54,GEN,201417,315444,PACHORA,GEN,JALGAON,KHANDESH,7,63.85,22.32,no,41747,20.73,3.12,State-based Party,5792,TRUE,4,NCP,5792,PACHORA,TRUE,TRUE,1,FALSE,FALSE,TRUE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,18,2019,4,Naresh Pandit Patil,M,VBA,3214,44,GEN,201417,315444,PACHORA,GEN,JALGAON,KHANDESH,7,63.85,1.6,yes,1490,0.74,3.12,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Maharashtra,13,18,2019,5,NOTA,,NOTA,1724,,,201417,315444,PACHORA,GEN,JALGAON,KHANDESH,7,63.85,0.86,,777,0.39,3.12,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,18,2019,6,Rajendra Suresh Chaudhari (Rana),M,IND,947,34,GEN,201417,315444,PACHORA,GEN,JALGAON,KHANDESH,7,63.85,0.47,yes,278,0.14,3.12,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
